epoch_mjd2000,delta_vx,delta_vy,delta_vz
6601.02549825304,0.4491005732786572,0.09699653241605273,-0.04018807824652304
6601.027988557408,-0.17887015678445595,-0.008085673919664789,0.209586360604417
6601.083638114491,1.0023141945891776,0.7231361991194356,0.46761523862213855
